person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income_ratio,income_to_loan_ratio,annual_interest_burden,interest_burden_ratio,credit_age_ratio,emp_to_age_ratio,high_risk_flag,loan_status
25,90000,MORTGAGE,9.0,VENTURE,A,7750,7.51,0.09,N,3,0.08611111111111111,11.612903225806452,582.025,0.006466944444444444,0.12,0.36,0,0
23,56000,OWN,7.0,EDUCATION,B,20000,,0.36,N,3,0.35714285714285715,2.8,2198.0,0.03925,0.13043478260869565,0.30434782608695654,0,0
30,52000,MORTGAGE,4.0,PERSONAL,B,14675,9.63,0.28,N,8,0.28221153846153846,3.5434412265758093,1413.2025,0.027176971153846156,0.26666666666666666,0.13333333333333333,0,0
43,45996,MORTGAGE,2.0,EDUCATION,A,6300,7.51,0.14,N,14,0.13696843203756848,7.300952380952381,473.13,0.010286329246021393,0.32558139534883723,0.046511627906976744,0,0
26,53000,OWN,2.0,VENTURE,B,2500,9.91,0.05,N,2,0.04716981132075472,21.2,247.75000000000003,0.004674528301886793,0.07692307692307693,0.07692307692307693,0,0
33,60000,RENT,0.0,PERSONAL,C,15000,13.79,0.25,Y,7,0.25,4.0,2068.5,0.034475,0.21212121212121213,0.0,0,0
23,34800,RENT,7.0,EDUCATION,A,2500,6.39,0.07,N,2,0.07183908045977011,13.92,159.75,0.00459051724137931,0.08695652173913043,0.30434782608695654,0,0
25,48000,RENT,3.0,DEBTCONSOLIDATION,B,2000,10.74,0.04,N,2,0.041666666666666664,24.0,214.79999999999998,0.004475,0.08,0.12,0,0
24,81996,MORTGAGE,4.0,EDUCATION,A,14000,7.88,0.17,N,3,0.17074003609932192,5.856857142857143,1103.1999999999998,0.013454314844626565,0.125,0.16666666666666666,0,0
22,80000,MORTGAGE,0.0,EDUCATION,B,15000,11.48,0.19,N,3,0.1875,5.333333333333333,1722.0,0.021525,0.13636363636363635,0.0,0,0
25,36000,RENT,9.0,DEBTCONSOLIDATION,C,6000,14.72,0.17,N,2,0.16666666666666666,6.0,883.1999999999999,0.02453333333333333,0.08,0.36,0,0
23,30000,RENT,8.0,EDUCATION,A,10625,6.92,0.35,N,4,0.3541666666666667,2.823529411764706,735.25,0.024508333333333333,0.17391304347826086,0.34782608695652173,0,1
25,120000,MORTGAGE,2.0,PERSONAL,F,10000,20.99,0.08,N,4,0.08333333333333333,12.0,2098.9999999999995,0.017491666666666662,0.16,0.08,0,0
26,117000,OWN,10.0,VENTURE,B,7200,10.74,0.06,N,4,0.06153846153846154,16.25,773.28,0.006609230769230769,0.15384615384615385,0.38461538461538464,0,0
37,54696,RENT,4.0,PERSONAL,B,9600,9.99,0.18,N,12,0.1755155770074594,5.6975,959.0400000000001,0.017534006143045195,0.32432432432432434,0.10810810810810811,0,0
21,192000,MORTGAGE,0.0,EDUCATION,A,20000,6.54,0.1,N,2,0.10416666666666667,9.6,1308.0,0.0068125,0.09523809523809523,0.0,0,0
28,25000,RENT,,MEDICAL,D,9750,18.25,0.39,Y,6,0.39,2.5641025641025643,1779.375,0.071175,0.21428571428571427,0.14285714285714285,1,1
28,73000,MORTGAGE,6.0,PERSONAL,B,15000,11.83,0.21,N,7,0.2054794520547945,4.866666666666666,1774.5,0.02430821917808219,0.25,0.21428571428571427,0,0
23,73426,MORTGAGE,0.0,EDUCATION,C,7500,,0.1,N,2,0.10214365483616157,9.790133333333333,824.25,0.011225587666494157,0.08695652173913043,0.0,0,0
22,75000,RENT,2.0,EDUCATION,B,21000,10.0,0.28,N,3,0.28,3.5714285714285716,2100.0,0.028,0.13636363636363635,0.09090909090909091,0,0
28,125000,MORTGAGE,13.0,VENTURE,B,15000,10.25,0.12,N,7,0.12,8.333333333333334,1537.5,0.0123,0.25,0.4642857142857143,0,0
38,67200,MORTGAGE,11.0,EDUCATION,A,8000,7.9,0.12,N,11,0.11904761904761904,8.4,632.0,0.009404761904761905,0.2894736842105263,0.2894736842105263,0,0
22,29000,RENT,5.0,VENTURE,B,6000,10.25,0.21,N,2,0.20689655172413793,4.833333333333333,615.0,0.021206896551724138,0.09090909090909091,0.22727272727272727,0,0
36,70000,MORTGAGE,0.0,VENTURE,C,6000,13.79,0.09,N,15,0.08571428571428572,11.666666666666666,827.4,0.011819999999999999,0.4166666666666667,0.0,0,0
26,104004,MORTGAGE,10.0,DEBTCONSOLIDATION,C,15000,14.22,0.14,N,2,0.14422522210684205,6.9336,2133.0,0.02050882658359294,0.07692307692307693,0.38461538461538464,0,0
27,40000,RENT,4.0,EDUCATION,A,2500,6.99,0.06,N,5,0.0625,16.0,174.75,0.00436875,0.18518518518518517,0.14814814814814814,0,0
27,98000,MORTGAGE,11.0,VENTURE,B,17000,8.88,0.17,N,9,0.17346938775510204,5.764705882352941,1509.6000000000001,0.015404081632653062,0.3333333333333333,0.4074074074074074,0,0
27,90000,OWN,1.0,VENTURE,A,7500,7.51,0.08,N,6,0.08333333333333333,12.0,563.25,0.006258333333333334,0.2222222222222222,0.037037037037037035,0,0
31,95000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,25000,10.08,0.26,N,6,0.2631578947368421,3.8,2520.0,0.026526315789473683,0.1935483870967742,0.03225806451612903,0,0
26,34800,MORTGAGE,4.0,MEDICAL,B,5975,11.49,0.17,N,4,0.17169540229885058,5.824267782426778,686.5275,0.019727801724137933,0.15384615384615385,0.15384615384615385,0,0
24,90000,MORTGAGE,8.0,PERSONAL,C,5000,11.34,0.06,Y,4,0.05555555555555555,18.0,567.0,0.0063,0.16666666666666666,0.3333333333333333,0,0
22,97000,MORTGAGE,4.0,PERSONAL,A,5000,6.99,0.05,N,4,0.05154639175257732,19.4,349.5,0.0036030927835051544,0.18181818181818182,0.18181818181818182,0,0
35,33000,RENT,2.0,VENTURE,C,7600,15.27,0.23,N,6,0.23030303030303031,4.342105263157895,1160.52,0.03516727272727273,0.17142857142857143,0.05714285714285714,0,0
24,108000,MORTGAGE,4.0,PERSONAL,A,10000,5.99,0.09,N,2,0.09259259259259259,10.8,599.0,0.0055462962962962966,0.08333333333333333,0.16666666666666666,0,0
24,43200,MORTGAGE,3.0,HOMEIMPROVEMENT,C,16000,,0.37,Y,2,0.37037037037037035,2.7,1758.3999999999999,0.0407037037037037,0.08333333333333333,0.125,0,0
32,48000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5200,5.42,0.11,N,5,0.10833333333333334,9.23076923076923,281.84,0.0058716666666666665,0.15625,0.25,0,0
22,87000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,1750,7.49,0.02,N,4,0.020114942528735632,49.714285714285715,131.07500000000002,0.001506609195402299,0.18181818181818182,0.3181818181818182,0,0
24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,0.27,Y,4,0.2717391304347826,3.68,4192.5,0.04557065217391305,0.16666666666666666,0.041666666666666664,1,1
25,85000,MORTGAGE,5.0,EDUCATION,C,9600,13.85,0.11,N,2,0.11294117647058824,8.854166666666666,1329.6,0.01564235294117647,0.08,0.2,0,0
22,40000,OWN,0.0,VENTURE,C,6400,14.22,0.16,Y,2,0.16,6.25,910.0799999999999,0.022751999999999998,0.09090909090909091,0.0,0,0
33,42000,RENT,0.0,MEDICAL,A,8000,5.99,0.19,N,7,0.19047619047619047,5.25,479.2,0.011409523809523809,0.21212121212121213,0.0,0,0
23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,0.32,N,2,0.32432432432432434,3.0833333333333335,2637.6,0.03564324324324324,0.08695652173913043,0.30434782608695654,0,1
23,83000,RENT,0.0,VENTURE,A,12000,7.51,0.14,N,3,0.14457831325301204,6.916666666666667,901.2,0.010857831325301206,0.13043478260869565,0.0,0,0
23,100000,MORTGAGE,7.0,EDUCATION,A,15000,7.88,0.15,N,4,0.15,6.666666666666667,1182.0,0.01182,0.17391304347826086,0.30434782608695654,0,0
23,23520,RENT,8.0,MEDICAL,A,4200,,0.18,N,3,0.17857142857142858,5.6,461.58,0.019625,0.13043478260869565,0.34782608695652173,0,0
29,65000,RENT,4.0,EDUCATION,D,15000,16.0,0.23,N,8,0.23076923076923078,4.333333333333333,2400.0,0.036923076923076927,0.27586206896551724,0.13793103448275862,0,0
24,36600,RENT,4.0,DEBTCONSOLIDATION,B,3000,9.33,0.08,N,2,0.08196721311475409,12.2,279.9,0.007647540983606557,0.08333333333333333,0.16666666666666666,0,0
26,40800,MORTGAGE,3.0,PERSONAL,A,7500,7.88,0.18,N,2,0.18382352941176472,5.44,591.0,0.014485294117647058,0.07692307692307693,0.11538461538461539,0,0
48,40000,RENT,3.0,MEDICAL,A,10000,,0.25,N,17,0.25,4.0,1099.0,0.027475,0.3541666666666667,0.0625,0,0
29,75000,MORTGAGE,7.0,EDUCATION,A,6125,,0.08,N,8,0.08166666666666667,12.244897959183673,673.1374999999999,0.008975166666666666,0.27586206896551724,0.2413793103448276,0,0
29,50000,MORTGAGE,4.0,PERSONAL,B,21850,12.42,0.44,N,9,0.437,2.288329519450801,2713.77,0.0542754,0.3103448275862069,0.13793103448275862,0,0
37,50000,MORTGAGE,6.0,MEDICAL,B,16000,,0.32,N,12,0.32,3.125,1758.3999999999999,0.035168,0.32432432432432434,0.16216216216216217,0,0
24,96216,MORTGAGE,5.0,VENTURE,A,14400,7.88,0.15,N,4,0.14966325767024197,6.681666666666667,1134.72,0.011793464704415066,0.16666666666666666,0.20833333333333334,0,0
31,82000,MORTGAGE,15.0,PERSONAL,B,8000,11.99,0.1,N,5,0.0975609756097561,10.25,959.2,0.011697560975609757,0.16129032258064516,0.4838709677419355,0,0
39,40000,OWN,4.0,VENTURE,B,1000,10.37,0.03,N,16,0.025,40.0,103.69999999999999,0.0025924999999999998,0.41025641025641024,0.10256410256410256,0,0
25,34800,RENT,9.0,MEDICAL,D,5600,16.77,0.16,N,4,0.16091954022988506,6.214285714285714,939.1199999999999,0.02698620689655172,0.16,0.36,0,1
24,29000,RENT,4.0,PERSONAL,B,2500,10.99,0.09,N,3,0.08620689655172414,11.6,274.75,0.009474137931034483,0.125,0.16666666666666666,0,0
25,106000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,12000,6.54,0.11,N,2,0.11320754716981132,8.833333333333334,784.8,0.00740377358490566,0.08,0.12,0,0
27,43000,RENT,2.0,MEDICAL,C,8000,12.68,0.19,N,6,0.18604651162790697,5.375,1014.4,0.023590697674418605,0.2222222222222222,0.07407407407407407,0,0
24,50000,MORTGAGE,8.0,EDUCATION,A,9600,6.99,0.19,N,3,0.192,5.208333333333333,671.0400000000001,0.013420800000000002,0.125,0.3333333333333333,0,0
23,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3525,6.91,0.05,N,3,0.05035714285714286,19.858156028368793,243.5775,0.003479678571428571,0.13043478260869565,0.0,0,0
24,55000,RENT,4.0,HOMEIMPROVEMENT,D,25000,,0.45,Y,4,0.45454545454545453,2.2,2747.5,0.04995454545454545,0.16666666666666666,0.16666666666666666,1,1
26,75555,MORTGAGE,4.0,MEDICAL,B,10000,10.39,0.13,N,2,0.1323539143670174,7.5555,1039.0,0.013751571702733108,0.07692307692307693,0.15384615384615385,0,0
28,56056,RENT,3.0,DEBTCONSOLIDATION,B,5600,10.37,0.1,N,6,0.0999000999000999,10.01,580.7199999999999,0.010359640359640357,0.21428571428571427,0.10714285714285714,0,0
24,36000,OWN,0.0,MEDICAL,D,12000,,0.33,Y,3,0.3333333333333333,3.0,1318.8,0.03663333333333333,0.125,0.0,1,0
26,90000,RENT,4.0,PERSONAL,D,5000,16.77,0.06,Y,3,0.05555555555555555,18.0,838.4999999999999,0.009316666666666666,0.11538461538461539,0.15384615384615385,1,0
36,180000,RENT,5.0,EDUCATION,B,24000,9.99,0.13,N,15,0.13333333333333333,7.5,2397.6,0.01332,0.4166666666666667,0.1388888888888889,0,0
22,57600,MORTGAGE,1.0,PERSONAL,B,6000,10.0,0.1,N,2,0.10416666666666667,9.6,600.0,0.010416666666666666,0.09090909090909091,0.045454545454545456,0,0
25,46350,MORTGAGE,0.0,VENTURE,B,9750,10.0,0.21,N,3,0.21035598705501618,4.753846153846154,975.0,0.021035598705501618,0.12,0.0,0,0
23,71000,RENT,7.0,PERSONAL,A,11300,7.49,0.16,N,3,0.1591549295774648,6.283185840707965,846.3700000000001,0.011920704225352114,0.13043478260869565,0.30434782608695654,0,0
27,52680,OWN,11.0,PERSONAL,D,8000,14.54,0.15,N,10,0.15186028853454822,6.585,1163.2,0.02208048595292331,0.37037037037037035,0.4074074074074074,0,0
23,52000,RENT,3.0,EDUCATION,B,7000,10.65,0.13,N,2,0.1346153846153846,7.428571428571429,745.5,0.014336538461538461,0.08695652173913043,0.13043478260869565,0,0
35,75573,MORTGAGE,9.0,HOMEIMPROVEMENT,B,22000,9.88,0.29,N,8,0.2911092585976473,3.4351363636363637,2173.6000000000004,0.028761594749447558,0.22857142857142856,0.2571428571428571,0,0
32,130000,RENT,0.0,PERSONAL,A,16000,,0.12,N,10,0.12307692307692308,8.125,1758.3999999999999,0.013526153846153846,0.3125,0.0,0,0
23,90000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,1500,12.84,0.02,N,2,0.016666666666666666,60.0,192.59999999999997,0.0021399999999999995,0.08695652173913043,0.043478260869565216,0,0
28,71652,MORTGAGE,11.0,PERSONAL,G,25000,20.03,0.35,N,9,0.34890861385585886,2.86608,5007.5,0.06988639535532853,0.32142857142857145,0.39285714285714285,0,1
28,34000,MORTGAGE,2.0,MEDICAL,B,8000,12.69,0.24,N,9,0.23529411764705882,4.25,1015.1999999999999,0.029858823529411764,0.32142857142857145,0.07142857142857142,0,1
32,56000,MORTGAGE,5.0,PERSONAL,A,10000,7.14,0.18,N,8,0.17857142857142858,5.6,713.9999999999999,0.012749999999999997,0.25,0.15625,0,0
27,62000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,15000,,0.24,N,8,0.24193548387096775,4.133333333333334,1648.5,0.026588709677419355,0.2962962962962963,0.2222222222222222,0,0
26,50000,RENT,10.0,VENTURE,A,1300,6.99,0.03,N,3,0.026,38.46153846153846,90.87,0.0018174,0.11538461538461539,0.38461538461538464,0,0
31,29000,MORTGAGE,3.0,EDUCATION,B,3500,12.53,0.12,N,5,0.1206896551724138,8.285714285714286,438.54999999999995,0.015122413793103447,0.16129032258064516,0.0967741935483871,0,0
21,12000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,3250,15.68,0.27,Y,3,0.2708333333333333,3.6923076923076925,509.59999999999997,0.042466666666666666,0.14285714285714285,0.23809523809523808,1,1
35,32000,RENT,1.0,EDUCATION,A,3125,7.14,0.1,N,9,0.09765625,10.24,223.12499999999997,0.006972656249999999,0.2571428571428571,0.02857142857142857,0,0
23,35400,RENT,4.0,DEBTCONSOLIDATION,B,9600,11.89,0.27,N,2,0.2711864406779661,3.6875,1141.44,0.03224406779661017,0.08695652173913043,0.17391304347826086,0,0
26,50000,MORTGAGE,5.0,EDUCATION,A,5000,7.4,0.1,N,2,0.1,10.0,370.00000000000006,0.007400000000000001,0.07692307692307693,0.19230769230769232,0,0
41,71500,RENT,4.0,EDUCATION,A,10000,7.14,0.14,N,14,0.13986013986013987,7.15,713.9999999999999,0.009986013986013984,0.34146341463414637,0.0975609756097561,0,0
24,48000,RENT,5.0,PERSONAL,A,18000,6.54,0.38,N,2,0.375,2.6666666666666665,1177.2,0.024525,0.08333333333333333,0.20833333333333334,0,1
26,72600,MORTGAGE,3.0,VENTURE,A,4500,7.74,0.06,N,3,0.06198347107438017,16.133333333333333,348.3,0.0047975206611570245,0.11538461538461539,0.11538461538461539,0,0
25,59000,RENT,0.0,VENTURE,C,10000,14.17,0.17,N,3,0.1694915254237288,5.9,1417.0,0.024016949152542374,0.12,0.0,0,0
23,30000,RENT,3.0,VENTURE,B,5600,,0.19,N,4,0.18666666666666668,5.357142857142857,615.4399999999999,0.020514666666666664,0.17391304347826086,0.13043478260869565,0,0
30,85000,MORTGAGE,2.0,EDUCATION,C,25000,12.84,0.29,Y,8,0.29411764705882354,3.4,3209.9999999999995,0.037764705882352936,0.26666666666666666,0.06666666666666667,0,0
24,21600,RENT,0.0,MEDICAL,A,1450,,0.07,N,3,0.06712962962962964,14.89655172413793,159.355,0.007377546296296296,0.125,0.0,0,0
42,70000,RENT,6.0,MEDICAL,B,12000,,0.17,N,12,0.17142857142857143,5.833333333333333,1318.8,0.01884,0.2857142857142857,0.14285714285714285,0,0
33,68736,RENT,8.0,HOMEIMPROVEMENT,D,1200,16.29,0.02,N,9,0.017458100558659217,57.28,195.48,0.0028439245810055864,0.2727272727272727,0.24242424242424243,0,0
30,18000,RENT,,EDUCATION,B,2400,11.49,0.13,N,10,0.13333333333333333,7.5,275.76,0.01532,0.3333333333333333,0.13333333333333333,0,0
22,60000,RENT,6.0,MEDICAL,B,6000,11.99,0.1,N,3,0.1,10.0,719.4000000000001,0.01199,0.13636363636363635,0.2727272727272727,0,0
29,54000,MORTGAGE,1.0,PERSONAL,G,25000,20.16,0.46,Y,8,0.46296296296296297,2.16,5040.0,0.09333333333333334,0.27586206896551724,0.034482758620689655,1,1
31,120000,MORTGAGE,6.0,PERSONAL,D,25000,16.32,0.21,Y,7,0.20833333333333334,4.8,4080.0000000000005,0.034,0.22580645161290322,0.1935483870967742,1,0
22,55000,MORTGAGE,1.0,EDUCATION,B,12000,9.63,0.22,N,4,0.21818181818181817,4.583333333333333,1155.6000000000001,0.021010909090909094,0.18181818181818182,0.045454545454545456,0,0
26,52700,MORTGAGE,7.0,PERSONAL,A,4000,7.4,0.08,N,3,0.07590132827324478,13.175,296.00000000000006,0.005616698292220115,0.11538461538461539,0.2692307692307692,0,0
22,90000,OWN,6.0,VENTURE,A,7000,7.14,0.08,N,4,0.07777777777777778,12.857142857142858,499.79999999999995,0.005553333333333333,0.18181818181818182,0.2727272727272727,0,0
23,69000,RENT,5.0,VENTURE,C,12000,12.68,0.17,N,3,0.17391304347826086,5.75,1521.6,0.022052173913043475,0.13043478260869565,0.21739130434782608,0,1
29,42000,RENT,6.0,PERSONAL,C,18000,14.65,0.43,N,7,0.42857142857142855,2.3333333333333335,2637.0,0.06278571428571429,0.2413793103448276,0.20689655172413793,0,1
24,106839,MORTGAGE,8.0,DEBTCONSOLIDATION,A,14000,7.88,0.13,N,4,0.13103829126068195,7.6313571428571425,1103.1999999999998,0.010325817351341736,0.16666666666666666,0.3333333333333333,0,0
25,54000,RENT,2.0,PERSONAL,B,10000,11.46,0.19,N,4,0.18518518518518517,5.4,1146.0,0.021222222222222222,0.16,0.08,0,0
26,50200,RENT,1.0,EDUCATION,A,9000,7.66,0.18,N,3,0.17928286852589642,5.5777777777777775,689.4,0.013733067729083665,0.11538461538461539,0.038461538461538464,0,0
37,37000,MORTGAGE,7.0,EDUCATION,B,4000,10.59,0.11,N,12,0.10810810810810811,9.25,423.59999999999997,0.011448648648648647,0.32432432432432434,0.1891891891891892,0,0
22,24000,RENT,0.0,DEBTCONSOLIDATION,C,5200,13.49,0.22,Y,2,0.21666666666666667,4.615384615384615,701.4799999999999,0.02922833333333333,0.09090909090909091,0.0,0,0
23,42000,RENT,3.0,DEBTCONSOLIDATION,A,9000,7.51,0.21,N,4,0.21428571428571427,4.666666666666667,675.9,0.01609285714285714,0.17391304347826086,0.13043478260869565,0,0
23,145000,OWN,7.0,EDUCATION,B,20800,11.83,0.14,N,4,0.14344827586206896,6.971153846153846,2460.64,0.016969931034482758,0.17391304347826086,0.30434782608695654,0,0
25,38000,RENT,9.0,PERSONAL,E,15000,16.45,0.39,Y,3,0.39473684210526316,2.533333333333333,2467.4999999999995,0.06493421052631577,0.12,0.36,1,1
24,57692,RENT,2.0,HOMEIMPROVEMENT,C,5000,13.23,0.09,Y,3,0.08666712889135408,11.5384,661.5,0.011466061152326146,0.125,0.08333333333333333,0,0
23,132000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,9600,7.14,0.07,N,3,0.07272727272727272,13.75,685.4399999999999,0.0051927272727272725,0.13043478260869565,0.13043478260869565,0,0
32,130000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,5000,,0.04,N,9,0.038461538461538464,26.0,549.5,0.004226923076923077,0.28125,0.09375,0,1
40,80000,RENT,0.0,PERSONAL,A,6000,8.94,0.07,N,11,0.075,13.333333333333334,536.4,0.006705,0.275,0.0,0,0
29,70000,RENT,3.0,HOMEIMPROVEMENT,C,5600,14.27,0.08,Y,6,0.08,12.5,799.12,0.011416,0.20689655172413793,0.10344827586206896,0,0
25,42000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3250,10.0,0.08,N,3,0.07738095238095238,12.923076923076923,325.0,0.007738095238095238,0.12,0.36,0,0
23,43200,RENT,2.0,EDUCATION,D,9100,13.24,0.21,N,3,0.21064814814814814,4.747252747252747,1204.84,0.02788981481481481,0.13043478260869565,0.08695652173913043,0,1
26,51000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000,9.99,0.18,N,3,0.17647058823529413,5.666666666666667,899.1,0.017629411764705883,0.11538461538461539,0.4230769230769231,0,0
34,39000,RENT,0.0,HOMEIMPROVEMENT,C,22400,,0.57,Y,9,0.5743589743589743,1.7410714285714286,2461.7599999999998,0.06312205128205127,0.2647058823529412,0.0,0,1
26,36000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,6000,11.49,0.17,N,2,0.16666666666666666,6.0,689.4,0.01915,0.07692307692307693,0.07692307692307693,0,1
27,30996,RENT,1.0,MEDICAL,D,2600,14.74,0.08,N,5,0.08388179119886437,11.92153846153846,383.24,0.012364176022712609,0.18518518518518517,0.037037037037037035,0,1
44,65004,MORTGAGE,3.0,EDUCATION,B,25000,11.86,0.38,N,17,0.3845917174327734,2.60016,2965.0,0.04561257768752692,0.38636363636363635,0.06818181818181818,0,0
27,55200,RENT,0.0,EDUCATION,A,4000,6.76,0.07,N,10,0.07246376811594203,13.8,270.4,0.00489855072463768,0.37037037037037035,0.0,0,0
23,44004,RENT,3.0,EDUCATION,D,2400,14.09,0.05,Y,4,0.0545404963185165,18.335,338.15999999999997,0.007684755931278974,0.17391304347826086,0.13043478260869565,1,0
22,100000,RENT,3.0,VENTURE,B,10000,10.65,0.1,N,2,0.1,10.0,1065.0,0.01065,0.09090909090909091,0.13636363636363635,0,0
22,66000,MORTGAGE,7.0,PERSONAL,B,20000,10.25,0.3,N,4,0.30303030303030304,3.3,2050.0,0.03106060606060606,0.18181818181818182,0.3181818181818182,0,0
30,118000,RENT,5.0,HOMEIMPROVEMENT,A,10000,7.14,0.08,N,7,0.0847457627118644,11.8,713.9999999999999,0.0060508474576271174,0.23333333333333334,0.16666666666666666,0,0
29,160000,RENT,0.0,DEBTCONSOLIDATION,C,15000,13.04,0.09,N,5,0.09375,10.666666666666666,1955.9999999999998,0.012224999999999998,0.1724137931034483,0.0,0,0
40,48000,RENT,1.0,VENTURE,B,6000,10.08,0.13,N,13,0.125,8.0,604.8,0.012599999999999998,0.325,0.025,0,0
28,46739,RENT,0.0,MEDICAL,C,11200,13.48,0.24,N,8,0.23962857570765314,4.173125,1509.76,0.032301932005391644,0.2857142857142857,0.0,0,0
29,33000,RENT,0.0,EDUCATION,C,6000,15.23,0.18,N,6,0.18181818181818182,5.5,913.8,0.02769090909090909,0.20689655172413793,0.0,0,0
25,60000,OWN,10.0,EDUCATION,B,5500,10.99,0.09,N,2,0.09166666666666666,10.909090909090908,604.4499999999999,0.010074166666666665,0.08,0.4,0,0
22,113000,MORTGAGE,6.0,EDUCATION,B,25000,12.53,0.22,N,4,0.22123893805309736,4.52,3132.5,0.027721238938053096,0.18181818181818182,0.2727272727272727,0,0
37,45000,OWN,5.0,VENTURE,A,10800,6.03,0.24,N,14,0.24,4.166666666666667,651.24,0.014472,0.3783783783783784,0.13513513513513514,0,0
46,82000,RENT,2.0,EDUCATION,B,16000,10.99,0.2,N,16,0.1951219512195122,5.125,1758.3999999999999,0.021443902439024387,0.34782608695652173,0.043478260869565216,0,0
37,61000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,10000,13.57,0.16,N,15,0.16393442622950818,6.1,1357.0000000000002,0.022245901639344267,0.40540540540540543,0.16216216216216217,0,0
23,23500,RENT,4.0,EDUCATION,C,3000,13.23,0.13,Y,2,0.1276595744680851,7.833333333333333,396.9,0.01688936170212766,0.08695652173913043,0.17391304347826086,0,0
26,165000,MORTGAGE,10.0,EDUCATION,C,20000,13.22,0.12,Y,2,0.12121212121212122,8.25,2644.0000000000005,0.016024242424242427,0.07692307692307693,0.38461538461538464,0,0
26,94000,MORTGAGE,8.0,PERSONAL,A,15000,6.17,0.16,N,2,0.1595744680851064,6.266666666666667,925.5,0.009845744680851063,0.07692307692307693,0.3076923076923077,0,0
31,62000,MORTGAGE,4.0,MEDICAL,A,6550,5.79,0.11,N,10,0.10564516129032259,9.465648854961833,379.245,0.006116854838709678,0.3225806451612903,0.12903225806451613,0,0
25,40000,RENT,6.0,VENTURE,C,10000,13.48,0.25,N,3,0.25,4.0,1348.0,0.0337,0.12,0.24,0,0
22,31000,RENT,6.0,PERSONAL,D,15000,,0.48,Y,4,0.4838709677419355,2.066666666666667,1648.5,0.05317741935483871,0.18181818181818182,0.2727272727272727,1,1
21,55000,MORTGAGE,0.0,PERSONAL,B,10000,10.25,0.18,N,2,0.18181818181818182,5.5,1025.0,0.018636363636363635,0.09523809523809523,0.0,0,0
21,50000,RENT,4.0,MEDICAL,C,7000,15.27,0.14,Y,4,0.14,7.142857142857143,1068.9,0.021378,0.19047619047619047,0.19047619047619047,0,0
36,35000,OWN,1.0,VENTURE,B,6000,11.49,0.17,N,13,0.17142857142857143,5.833333333333333,689.4,0.019697142857142858,0.3611111111111111,0.027777777777777776,0,0
26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0.07,Y,2,0.07058823529411765,14.166666666666666,1628.4,0.009578823529411765,0.07692307692307693,0.0,0,0
25,39600,RENT,2.0,MEDICAL,B,12000,10.99,0.3,N,2,0.30303030303030304,3.3,1318.8,0.0333030303030303,0.08,0.08,0,0
32,35000,RENT,2.0,VENTURE,B,6000,,0.17,N,9,0.17142857142857143,5.833333333333333,659.4,0.01884,0.28125,0.0625,0,0
22,60000,RENT,6.0,MEDICAL,B,7500,9.99,0.13,N,3,0.125,8.0,749.25,0.0124875,0.13636363636363635,0.2727272727272727,0,0
29,33000,MORTGAGE,5.0,VENTURE,B,4200,11.36,0.13,N,6,0.12727272727272726,7.857142857142857,477.11999999999995,0.014458181818181816,0.20689655172413793,0.1724137931034483,0,0
28,31200,RENT,5.0,MEDICAL,B,15000,11.83,0.48,N,9,0.4807692307692308,2.08,1774.5,0.056875,0.32142857142857145,0.17857142857142858,0,1
30,68580,RENT,3.0,VENTURE,A,10000,7.88,0.15,N,10,0.1458151064450277,6.858,788.0,0.011490230387868183,0.3333333333333333,0.1,0,0
28,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,4800,,0.08,N,5,0.08,12.5,527.52,0.008792,0.17857142857142858,0.14285714285714285,0,0
24,55782,RENT,3.0,HOMEIMPROVEMENT,A,17000,7.51,0.3,N,2,0.3047578071779427,3.2812941176470587,1276.7,0.0228873113190635,0.08333333333333333,0.125,0,0
32,91800,MORTGAGE,13.0,MEDICAL,D,8400,15.99,0.08,N,9,0.0915032679738562,10.928571428571429,1343.16,0.01463137254901961,0.28125,0.40625,0,1
21,27200,RENT,0.0,MEDICAL,C,5000,,0.18,N,3,0.18382352941176472,5.44,549.5,0.02020220588235294,0.14285714285714285,0.0,0,0
